global_step,local_step,raw_action_min,raw_action_max,action_0,action_1,action_2,action_3,action_4,action_5,action_6,expected_dx_m,expected_dy_m,expected_dz_m,expected_rx_rad,expected_ry_rad,expected_rz_rad,demo_err_max,live_err_max,live_reward,live_done,live_truncated,action_changed_by_safety,demo_delta_action_0,demo_delta_action_1,demo_delta_action_2,demo_delta_action_3,demo_delta_action_4,demo_delta_action_5,live_delta_action_0,live_delta_action_1,live_delta_action_2,live_delta_action_3,live_delta_action_4,live_delta_action_5
236,236,-0.10537654161453247,0.07050484418869019,0.07050484418869019,-0.01753866672515869,-0.10537654161453247,-0.013708709739148617,0.014236094430088997,-0.004616529680788517,0.0,0.0012690871953964233,-0.00031569600105285645,-0.001896777655929327,-0.00013708708866033703,0.00014236093556974083,-4.616529622580856e-05,0.05694437772035599,2.3924782276153564,0.0,False,False,False,0.03916935995221138,-0.009743704460561275,-0.05854252725839615,-0.06854355335235596,0.07118047028779984,-0.02308264933526516,-0.2124781459569931,0.425812304019928,0.029533274471759796,1.1075584888458252,0.47253093123435974,2.387861728668213
237,237,-0.10470598936080933,0.04629194736480713,0.04629194736480713,0.015401840209960938,-0.10470598936080933,0.0030114378314465284,0.028476132079958916,-0.0024463296867907047,0.0,0.0008332550060003996,0.0002772331063169986,-0.0018847077153623104,3.011437729583122e-05,0.00028476130682975054,-2.4463295630994253e-05,0.11390453577041626,2.501647472381592,0.0,False,False,False,0.025717750191688538,0.008556578308343887,-0.05816999822854996,0.01505719032138586,0.14238066971302032,-0.012231648899614811,0.26925405859947205,-0.45219892263412476,-0.018651288002729416,-1.0207669734954834,-0.46685197949409485,-2.504093885421753
238,238,-0.14799535274505615,0.056336820125579834,0.026309490203857422,0.056336820125579834,-0.14799535274505615,0.0012726995628327131,0.04984105005860329,0.013882693834602833,0.0,0.0004735708062071353,0.0010140626691281796,-0.0026639162097126245,1.2726995009870734e-05,0.0004984104889445007,0.0001388269301969558,0.19936421513557434,2.356980323791504,0.0,False,False,False,0.014616384170949459,0.031298235058784485,-0.08221964538097382,0.006363498046994209,0.24920526146888733,0.06941346824169159,-0.2217417061328888,0.41415709257125854,0.0119159622117877,0.9326934218406677,0.43803468346595764,2.3708629608154297
239,239,-0.09737163782119751,0.04283544048666954,-0.013211369514465332,0.029455870389938354,-0.09737163782119751,-0.01393554825335741,0.003968441858887672,0.04283544048666954,0.0,-0.0002378046337980777,0.0005302056670188904,-0.0017526893643662333,-0.00013935548486188054,3.968441887991503e-05,0.0004283543967176229,0.17134176194667816,2.510909080505371,0.0,False,False,False,-0.007339649833738804,0.01636437326669693,-0.05409535765647888,-0.06967774033546448,0.01984221115708351,0.214177206158638,0.2327578067779541,-0.3801485002040863,-0.018823478370904922,-0.9447336196899414,-0.3646065294742584,-2.468073606491089
240,240,-0.020486116409301758,0.06579607725143433,-0.020486116409301758,0.06579607725143433,-0.013080239295959473,0.009376105852425098,-0.006599122192710638,0.05146627128124237,0.0,-0.0003687500720843673,0.0011843293905258179,-0.00023544429859612137,9.37610529945232e-05,-6.599121843464673e-05,0.0005146627081558108,0.20586510002613068,2.159606695175171,0.0,False,False,False,-0.011381176300346851,0.03655337914824486,-0.007266799919307232,0.04688052833080292,-0.03299561142921448,0.25733137130737305,-0.2117256373167038,0.34653645753860474,0.011398561298847198,0.7490828037261963,0.3061583638191223,2.2110729217529297
241,241,-0.05153601989150047,0.06132008135318756,-0.020708143711090088,0.05305856466293335,0.02565830945968628,0.014895656146109104,-0.05153601989150047,0.06132008135318756,0.0,-0.0003727465809788555,0.0009550541290082037,0.00046184955863282084,0.00014895656204316765,-0.0005153602105565369,0.0006132008275017142,0.24528034031391144,2.233124017715454,0.0,False,False,False,-0.011504524387419224,0.029476981610059738,0.01425461657345295,0.07447828352451324,-0.25768011808395386,0.306600421667099,0.19228459894657135,-0.29233595728874207,-0.004630949813872576,-0.7453563213348389,-0.3886853754520416,-2.1718039512634277
242,242,-0.11217445135116577,0.07731020450592041,-0.11217445135116577,0.06786957383155823,0.07731020450592041,0.01571698486804962,-0.03169984742999077,0.03754023462533951,0.0,-0.002019139938056469,0.001221652259118855,0.00139158358797431,0.00015716985217295587,-0.0003169984556734562,0.0003754023346118629,0.15016093850135803,2.051658868789673,0.0,False,False,False,-0.06231914088129997,0.03770532086491585,0.042950116097927094,0.0785849317908287,-0.15849924087524414,0.18770118057727814,-0.20700445771217346,0.308180034160614,0.010713107883930206,0.642855703830719,0.3099362254142761,2.0891990661621094
243,243,-0.1053972840309143,0.20351260900497437,-0.05383491516113281,0.08535012602806091,0.20351260900497437,0.027890682220458984,-0.1053972840309143,0.0536327138543129,0.0,-0.0009690284496173263,0.0015363021520897746,0.003663226729258895,0.00027890680939890444,-0.0010539728682488203,0.0005363271338865161,0.4215891361236572,2.13236665725708,0.0,False,False,False,-0.02990828827023506,0.04741673916578293,0.11306256800889969,0.13945341110229492,-0.5269864201545715,0.2681635916233063,0.10343227535486221,-0.23430752754211426,0.021604200825095177,-0.45842069387435913,-0.3336324989795685,-2.0787339210510254
244,244,-0.0814586877822876,0.13542771339416504,-0.0814586877822876,0.0514008104801178,0.13542771339416504,0.0063115982338786125,-0.0631704106926918,0.05151413381099701,0.0,-0.001466256333515048,0.0009252145537175238,0.0024376986548304558,6.311597826424986e-05,-0.0006317041115835309,0.0005151413497515023,0.2526816725730896,1.9446674585342407,0.0,False,False,False,-0.04525483027100563,0.028556007891893387,0.07523762434720993,0.03155799210071564,-0.3158520758152008,0.25757068395614624,-0.14128288626670837,0.27335023880004883,0.12193206697702408,0.46090686321258545,0.08785897493362427,1.996181607246399
245,245,-0.07527917623519897,0.15781819820404053,-0.07527917623519897,0.0706106424331665,0.15781819820404053,0.008752270601689816,-0.06131716072559357,0.047160930931568146,0.0,-0.0013550251023843884,0.0012709915172308683,0.002840727334842086,8.752270514378324e-05,-0.0006131716072559357,0.00047160929534584284,0.24526865780353546,2.1004371643066406,0.0,False,False,False,-0.04182176664471626,0.03922813758254051,0.08767677843570709,0.04376135393977165,-0.30658581852912903,0.23580466210842133,0.062197450548410416,-0.23869922757148743,-0.01942366361618042,-0.4384368658065796,-0.11618996411561966,-2.053276300430298
246,246,-0.08831989020109177,0.18966495990753174,0.035922229290008545,0.06265193223953247,0.18966495990753174,0.05307083949446678,-0.08831989020109177,0.013361223973333836,0.0,0.0006466000922955573,0.0011277347803115845,0.003413969185203314,0.0005307084065862,-0.0008831988670863211,0.0001336122368229553,0.35327956080436707,2.009915351867676,0.0,False,False,False,0.019956795498728752,0.03480663150548935,0.10536942631006241,0.2653542160987854,-0.44159945845603943,0.0668061226606369,-0.13525867462158203,0.29247504472732544,0.13031893968582153,0.4934803247451782,-0.015252974815666676,2.0232765674591064
247,247,-0.053862739354372025,0.07923096418380737,0.036975741386413574,0.02517029643058777,0.07923096418380737,0.02060033567249775,-0.053862739354372025,-0.004909804090857506,0.0,0.0006655633333139122,0.00045306532410904765,0.001426157308742404,0.00020600335847120732,-0.0005386273842304945,-4.909803828923032e-05,0.2154509574174881,2.0020382404327393,0.0,False,False,False,0.020542079582810402,0.013983498327434063,0.04401720315217972,0.1030016839504242,-0.2693136930465698,-0.02454902045428753,0.14129778742790222,-0.24752236902713776,-0.00036011141492053866,-0.42312300205230713,-0.03600095212459564,-2.0069479942321777
248,248,-0.046426210552453995,0.039827823638916016,0.023296475410461426,0.025749951601028442,0.039827823638916016,0.0020820924546569586,-0.046426210552453995,0.007588887587189674,0.0,0.0004193365457467735,0.0004634991055354476,0.0007169008022174239,2.0820923964492977e-05,-0.00046426209155470133,7.588887092424557e-05,0.18570485711097717,2.024280309677124,0.0,False,False,False,0.012942486442625523,0.014305529184639454,0.022126570343971252,0.010410462506115437,-0.23213106393814087,0.03794443979859352,-0.11914389580488205,0.24530375003814697,0.044709280133247375,0.4586404860019684,0.046873725950717926,2.0318691730499268
249,249,-0.03390967845916748,0.042819976806640625,0.042819976806640625,0.006229430437088013,0.02761930227279663,0.0051994179375469685,-0.03390967845916748,-0.0274896752089262,0.0,0.0007707595359534025,0.0001121297464123927,0.0004971474409103394,5.199417864787392e-05,-0.0003390967904124409,-0.0002748967381194234,0.13563871383666992,2.0990371704101562,0.0,False,False,False,0.023788876831531525,0.003460794920101762,0.015344057232141495,0.025997091084718704,-0.1695483922958374,-0.13744838535785675,0.13877949118614197,-0.24937176704406738,-0.04078778997063637,-0.4594166874885559,-0.1572413593530655,-2.1265268325805664
250,250,-0.020738691091537476,0.009013712406158447,0.009013712406158447,-0.020738691091537476,-0.004659593105316162,-0.010679183527827263,-0.015815438702702522,-0.019090455025434494,0.0,0.00016224681166931987,-0.0003732964105438441,-8.387267007492483e-05,-0.00010679183469619602,-0.00015815437654964626,-0.00019090455316472799,0.07636183500289917,2.079031467437744,0.0,False,False,False,0.005007618106901646,-0.011521495878696442,-0.0025886630173772573,-0.053395919501781464,-0.07907719165086746,-0.09545228630304337,-0.10954423248767853,0.22883382439613342,0.027954580262303352,0.48701390624046326,0.20819246768951416,2.059941053390503
251,251,-0.034365057945251465,0.0,-0.004260241985321045,-0.034365057945251465,-0.00930875539779663,-0.0008439425146207213,-0.020181730389595032,-0.015492798760533333,0.0,-7.668435137020424e-05,-0.0006185710080899298,-0.00016755759133957326,-8.439425073447637e-06,-0.0002018172963289544,-0.00015492798411287367,0.08072692155838013,2.150322914123535,0.0,False,False,False,-0.002366801258176565,-0.01909169927239418,-0.00517153088003397,-0.0042197126895189285,-0.10090865194797516,-0.07746399939060211,0.11322151124477386,-0.2710612416267395,-0.05030466616153717,-0.5421043038368225,-0.20598673820495605,-2.165815830230713
252,252,-0.06349384784698486,0.047838687896728516,0.047838687896728516,-0.06349384784698486,-0.04939138889312744,-0.008236788213253021,-0.013386356644332409,-0.030184874311089516,0.0,0.0008610963704995811,-0.0011428892612457275,-0.0008890449535101652,-8.236787834903225e-05,-0.00013386356295086443,-0.00030184874776750803,0.12073951214551926,2.1283297538757324,0.0,False,False,False,0.026577049866318703,-0.035274360328912735,-0.0274396613240242,-0.041183941066265106,-0.06693178415298462,-0.15092438459396362,-0.14149397611618042,0.20579250156879425,0.01699063554406166,0.5133512616157532,0.2554755210876465,2.098144769668579
253,253,-0.06765425205230713,0.005247332155704498,-0.0246390700340271,-0.025175511837005615,-0.06765425205230713,-0.004901663400232792,0.003950713202357292,0.005247332155704498,0.0,-0.00044350323150865734,-0.0004531591839622706,-0.0012177764438092709,-4.9016631237464026e-05,3.9507132896687835e-05,5.247331864666194e-05,0.03006855398416519,2.261939764022827,0.0,False,False,False,-0.013688372448086739,-0.013986395671963692,-0.03758569806814194,-0.024508317932486534,0.01975356601178646,0.02623666077852249,0.1734081357717514,-0.2854093909263611,-0.07778489589691162,-0.45682546496391296,-0.2132660299539566,-2.256692409515381
254,254,-0.10238438844680786,0.009763240814208984,0.009763240814208984,-0.041463226079940796,-0.10238438844680786,-0.016760146245360374,0.003346457611769438,-0.007616677321493626,0.0,0.00017573832883499563,-0.00074633804615587,-0.0018429189221933484,-0.0001676014653639868,3.346457378938794e-05,-7.616676884936169e-05,0.0670405849814415,2.2078697681427,0.0,False,False,False,0.005424023140221834,-0.02303512580692768,-0.05688021704554558,-0.08380073308944702,0.016732288524508476,-0.038083385676145554,-0.19909855723381042,0.25305482745170593,-0.0017508865566924214,0.46632224321365356,0.24057357013225555,2.2002530097961426
255,255,-0.09767860174179077,0.015003400854766369,-0.0019997358322143555,-0.04159212112426758,-0.09767860174179077,0.015003400854766369,0.0016105640679597855,-0.012375843711197376,0.0,-3.5995242797071114e-05,-0.0007486581453122199,-0.0017582147847861052,0.00015003400039859116,1.6105639588204212e-05,-0.00012375843652989715,0.060013603419065475,2.35430645942688,0.0,False,False,False,-0.0011109644547104836,-0.023106735199689865,-0.05426589399576187,0.07501700520515442,0.008052820339798927,-0.061879221349954605,0.19684351980686188,-0.3082777261734009,-0.12194862216711044,-0.49284958839416504,-0.1825447529554367,-2.366682291030884
256,256,-0.07443726062774658,0.01822940818965435,-0.024797022342681885,-0.04523172974586487,-0.07443726062774658,0.005612686276435852,0.01822940818965435,-0.011556546203792095,0.0,-0.00044634638470597565,-0.0008141711005009711,-0.0013398706214502454,5.612686072709039e-05,0.00018229408306069672,-0.00011556546087376773,0.0729176327586174,2.1920621395111084,0.0,False,False,False,-0.013776124455034733,-0.025128738954663277,-0.04135403409600258,0.02806343324482441,0.0911470428109169,-0.05778273567557335,-0.20158705115318298,0.24256359040737152,0.0036797591019421816,0.5139543414115906,0.2825852632522583,2.1805055141448975
257,257,-0.14156997203826904,0.03616166487336159,-0.04066675901412964,-0.06424710154533386,-0.14156997203826904,-0.002560884691774845,0.03616166487336159,-0.005010976921766996,0.0,-0.0007320016156882048,-0.0011564478045329452,-0.002548259450122714,-2.5608846044633538e-05,0.0003616166359279305,-5.0109767471440136e-05,0.14464667439460754,2.324585199356079,0.0,False,False,False,-0.02259264513850212,-0.035692837089300156,-0.07864999026060104,-0.0128044243901968,0.18080833554267883,-0.02505488507449627,0.1647348254919052,-0.32252073287963867,-0.057157546281814575,-0.5992162823677063,-0.22796916961669922,-2.3295962810516357
258,258,-0.13400912284851074,0.028817573562264442,-0.012348592281341553,-0.049236416816711426,-0.13400912284851074,0.016466103494167328,0.028817573562264442,0.0017869186121970415,0.0,-0.00022227465524338186,-0.0008862554677762091,-0.002412164118140936,0.00016466103261336684,0.0002881757391151041,1.786918619472999e-05,0.11527030915021896,2.209869861602783,0.0,False,False,False,-0.006860329303890467,-0.027353566139936447,-0.07444951683282852,0.08233051747083664,0.14408788084983826,0.008934592828154564,-0.2045755684375763,0.23543256521224976,0.00507715716958046,0.5318158268928528,0.30650123953819275,2.2116568088531494
259,259,-0.12270510196685791,0.05082785710692406,-0.02227872610092163,-0.06348565220832825,-0.12270510196685791,-0.012183207087218761,0.05082785710692406,0.009901616722345352,0.0,-0.0004010170523542911,-0.001142741646617651,-0.0022086917888373137,-0.00012183206854388118,0.0005082785501144826,9.901616431307048e-05,0.20331141352653503,2.2925453186035156,0.0,False,False,False,-0.012377070263028145,-0.035269808024168015,-0.068169504404068,-0.06091603636741638,0.2541392743587494,0.04950808361172676,0.19562658667564392,-0.30544400215148926,-0.007575585041195154,-0.590086042881012,-0.30134105682373047,-2.2826437950134277
260,260,-0.07223784923553467,0.03004366345703602,-0.024493038654327393,-0.016970932483673096,-0.07223784923553467,0.01818401739001274,0.03004366345703602,0.02244764380156994,0.0,-0.000440874689957127,-0.00030547677306458354,-0.0013002812629565597,0.00018184016516897827,0.0003004366299137473,0.0002244764327770099,0.12017466127872467,2.141352653503418,0.0,False,False,False,-0.01360724400728941,-0.009428296238183975,-0.04013213887810707,0.090920090675354,0.15021832287311554,0.11223822832107544,-0.20870400965213776,0.21694684028625488,-0.0017641319427639246,0.4918147027492523,0.37645962834358215,2.1638002395629883
261,261,-0.136682391166687,0.07355384528636932,-0.032050907611846924,-0.044260174036026,-0.136682391166687,-0.004724550060927868,0.07355384528636932,0.020600145682692528,0.0,-0.0005769163253717124,-0.0007966830744408071,-0.0024602829944342375,-4.724549944512546e-05,0.0007355384295806289,0.0002060014521703124,0.2942153811454773,2.245579481124878,0.0,False,False,False,-0.01780606061220169,-0.024588987231254578,-0.07593466341495514,-0.023622751235961914,0.3677692413330078,0.10300073027610779,0.19877901673316956,-0.24689900875091553,0.000906487344764173,-0.4510261118412018,-0.428356796503067,-2.2249794006347656
262,262,-0.10669231414794922,0.05677027627825737,-0.031319260597229004,-0.01115351915359497,-0.10669231414794922,0.024494770914316177,0.05677027627825737,0.030625753104686737,0.0,-0.0005637466674670577,-0.00020076333021279424,-0.0019204615382477641,0.0002449477033223957,0.0005677027511410415,0.0003062575124204159,0.22708110511302948,2.1016438007354736,0.0,False,False,False,-0.017399590462446213,-0.006196399684995413,-0.05927351117134094,0.12247385829687119,0.28385138511657715,0.15312877297401428,-0.2304820716381073,0.1982731968164444,0.001198715646751225,0.40133875608444214,0.5377742648124695,2.1322696208953857
263,263,-0.06746053695678711,0.05039222538471222,-7.301568984985352e-05,0.0033929944038391113,-0.06746053695678711,0.05039222538471222,0.0422072596848011,0.04195701703429222,0.0,-1.3142823718226282e-06,6.107389344833791e-05,-0.0012142895720899105,0.0005039222305640578,0.000422072596848011,0.0004195701621938497,0.20156891644001007,2.2735869884490967,0.0,False,False,False,-4.056427496834658e-05,0.0018849970074370503,-0.03747807815670967,0.2519611418247223,0.2110363095998764,0.2097850888967514,0.2057204693555832,-0.22576171159744263,0.001106825191527605,-0.35864198207855225,-0.5488334894180298,-2.2316300868988037
264,264,-0.09591877460479736,0.06861845403909683,-0.04304647445678711,-0.05115196108818054,-0.09591877460479736,-0.004467169754207134,0.06861845403909683,0.020238565281033516,0.0,-0.0007748365169391036,-0.0009207352413795888,-0.0017265378264710307,-4.46716949227266e-05,0.0006861845031380653,0.00020238565048202872,0.2744738459587097,2.1457650661468506,0.0,False,False,False,-0.02391470968723297,-0.028417756780982018,-0.053288210183382034,-0.022335849702358246,0.34309229254722595,0.10119283199310303,-0.20906661450862885,0.21233907341957092,-0.025038091465830803,0.4498390555381775,0.591457188129425,2.166003704071045
265,265,-0.08703023195266724,0.0714968889951706,-0.017304718494415283,0.014495104551315308,-0.08703023195266724,0.034407585859298706,0.05957559496164322,0.0714968889951706,0.0,-0.00031148490961641073,0.00026091188192367554,-0.0015665440587326884,0.00034407584462314844,0.0005957559333182871,0.0007149688899517059,0.28598761558532715,2.340463876724243,0.0,False,False,False,-0.009613732807338238,0.008052836172282696,-0.04835012927651405,0.17203794419765472,0.2978779971599579,0.35748448967933655,0.15992175042629242,-0.2584606409072876,0.01661313883960247,-0.43816888332366943,-0.47169598937034607,-2.2689669132232666
266,266,-0.02565532922744751,0.045525651425123215,-0.008212029933929443,-0.00016987323760986328,-0.02565532922744751,0.02303142286837101,0.019265778362751007,0.045525651425123215,0.0,-0.00014781653590034693,-3.057718231502804e-06,-0.0004617959202732891,0.00023031422460917383,0.00019265778246335685,0.0004552564932964742,0.18210260570049286,2.186652421951294,0.0,False,False,False,-0.004562239162623882,-9.43740233196877e-05,-0.014252961613237858,0.1151571199297905,0.09632889926433563,0.22762826085090637,-0.19220760464668274,0.25144055485725403,0.010995402000844479,0.4704367518424988,0.5928482413291931,2.232177972793579
267,267,-0.03629922866821289,0.08104132115840912,-0.03613978624343872,0.0022411346435546875,-0.03629922866821289,0.04022704064846039,0.03592705354094505,0.08104132115840912,0.0,-0.0006505161290988326,4.0340422856388614e-05,-0.000653386116027832,0.0004022704088129103,0.00035927051794715226,0.0008104132139123976,0.3241652846336365,2.4306294918060303,0.0,False,False,False,-0.0200776606798172,0.0012450749054551125,-0.020166238769888878,0.20113520324230194,0.17963527143001556,0.4052066206932068,0.18788792192935944,-0.24565806984901428,0.00382380373775959,-0.4036051630973816,-0.5480782389640808,-2.34958815574646
268,268,-0.04426389932632446,0.04936596378684044,-0.019860267639160156,0.009222328662872314,-0.04426389932632446,0.031425803899765015,0.03072553314268589,0.04936596378684044,0.0,-0.00035748479422181845,0.00016600190429016948,-0.0007967501296661794,0.00031425803899765015,0.000307255337247625,0.0004936596378684044,0.19746385514736176,2.2559621334075928,0.0,False,False,False,-0.011033482849597931,0.005123516079038382,-0.024591056630015373,0.15712901949882507,0.1536276638507843,0.2468298226594925,-0.2144749015569687,0.2379848062992096,-0.016865631565451622,0.4251815378665924,0.5860297679901123,2.305328130722046
269,269,-0.05158334970474243,0.038268741220235825,-0.004853308200836182,0.006773322820663452,-0.05158334970474243,0.01637808047235012,0.037207331508398056,0.038268741220235825,0.0,-8.735954179428518e-05,0.000121919802040793,-0.0009285002597607672,0.00016378080181311816,0.0003720732929650694,0.0003826874017249793,0.1530749797821045,2.4137072563171387,0.0,False,False,False,-0.0026962824631482363,0.00376295717433095,-0.028657417744398117,0.08189041167497635,0.18603667616844177,0.19134372472763062,0.20224353671073914,-0.22826676070690155,0.0062030223198235035,-0.35342520475387573,-0.5467660427093506,-2.3754384517669678
270,270,-0.039634108543395996,0.024685079231858253,0.0038951635360717773,-0.015745311975479126,-0.039634108543395996,0.0030142078176140785,0.01922040618956089,0.024685079231858253,0.0,7.011293928371742e-05,-0.0002834156039170921,-0.0007134139304980636,3.0142076866468415e-05,0.00019220405374653637,0.00024685077369213104,0.09874032437801361,2.17922306060791,0.0,False,False,False,0.002163979923352599,-0.008747396059334278,-0.022018950432538986,0.015071039088070393,0.0961020290851593,0.12342540174722672,-0.17971298098564148,0.19763658940792084,-0.008932419121265411,0.3271806240081787,0.5633384585380554,2.2039082050323486
271,271,-0.05793720483779907,0.050069138407707214,0.04199296236038208,-0.014632940292358398,-0.05793720483779907,0.004096422344446182,0.03937084600329399,0.050069138407707214,0.0,0.0007558732759207487,-0.00026339292526245117,-0.0010428696405142546,4.096422344446182e-05,0.0003937084402423352,0.0005006913561373949,0.20027656853199005,2.3204565048217773,0.0,False,False,False,0.023329423740506172,-0.00812941137701273,-0.032187338918447495,0.02048211172223091,0.19685423374176025,0.25034570693969727,0.18220064043998718,-0.20396627485752106,0.006086296867579222,-0.2231607735157013,-0.4749830961227417,-2.2703874111175537
272,272,-0.05796551704406738,0.04264077544212341,0.041641294956207275,-0.008176267147064209,-0.05796551704406738,0.008715120144188404,0.034687891602516174,0.04264077544212341,0.0,0.00074954325100407,-0.00014717280282638967,-0.0010433793067932129,8.715120202396065e-05,0.00034687892184592783,0.0004264077579136938,0.17056311666965485,2.2159969806671143,0.0,False,False,False,0.023134054616093636,-0.004542370792478323,-0.0322030670940876,0.043575603514909744,0.17343945801258087,0.21320389211177826,-0.1579986810684204,0.1904890090227127,-0.00590499909594655,0.25995877385139465,0.6051514148712158,2.2586376667022705
273,273,-0.01590251922607422,0.030153470113873482,-0.01590251922607422,0.02025514841079712,-0.010482966899871826,0.009868737310171127,-0.005497453268617392,0.030153470113873482,0.0,-0.00028624534024856985,0.0003645926481112838,-0.00018869338964577764,9.868737106444314e-05,-5.497453093994409e-05,0.0003015346883330494,0.12061388790607452,2.2257561683654785,0.0,False,False,False,-0.008834733627736568,0.01125286053866148,-0.005823870655149221,0.049343690276145935,-0.027487266808748245,0.15076735615730286,0.18006481230258942,-0.1988353133201599,-0.0005828010034747422,-0.2229536473751068,-0.538987934589386,-2.1956026554107666
274,274,-0.06642341613769531,0.04007028043270111,-0.06642341613769531,0.022307783365249634,0.038492679595947266,0.010031321085989475,-0.018652305006980896,0.04007028043270111,0.0,-0.001195621443912387,0.00040154007729142904,0.0006928681978024542,0.00010031320562120527,-0.00018652304424904287,0.00040070278919301927,0.16028112173080444,2.1490159034729004,0.0,False,False,False,-0.03690189868211746,0.01239321380853653,0.021384822204709053,0.0501566044986248,-0.09326153248548508,0.20035140216350555,-0.19879308342933655,0.20785962045192719,-0.0045746564865112305,0.2572251260280609,0.5751845836639404,2.1890861988067627
275,275,-0.05800127983093262,0.0547260046005249,-0.05800127983093262,0.027914345264434814,0.0547260046005249,-0.00022667266603093594,-0.013443898409605026,0.051099587231874466,0.0,-0.001044022967107594,0.0005024581914767623,0.0009850680362433195,-2.2667265966447303e-06,-0.00013443897478282452,0.000510995858348906,0.20439834892749786,2.3365414142608643,0.0,False,False,False,-0.0322229340672493,0.015507970005273819,0.030403336510062218,-0.001133363344706595,-0.06721949577331543,0.25549793243408203,0.16295579075813293,-0.19338975846767426,0.01605600118637085,-0.23941044509410858,-0.622166097164154,-2.2854418754577637
276,276,-0.02526789903640747,0.04423707723617554,-0.02526789903640747,0.0004149973392486572,0.04423707723617554,-0.002025143476203084,-0.012506037950515747,0.030897701159119606,0.0,-0.0004548221768345684,7.46995192457689e-06,0.0007962673553265631,-2.025143476203084e-05,-0.0001250603818334639,0.00030897700344212353,0.12359081953763962,2.2349817752838135,0.0,False,False,False,-0.0140377227216959,0.000230554083827883,0.024576155468821526,-0.010125717148184776,-0.06253018975257874,0.15448851883411407,-0.21653126180171967,0.20787368714809418,-0.0008261866169050336,0.2223273068666458,0.6527065634727478,2.2658793926239014
277,277,-0.025795400142669678,0.05104689300060272,-0.025795400142669678,0.006064772605895996,0.018578767776489258,-0.01039418950676918,0.002820518333464861,0.05104689300060272,0.0,-0.0004643171851057559,0.00010916589963017032,0.0003344177966937423,-0.00010394189303042367,2.820518238877412e-05,0.0005104689043946564,0.20418758690357208,2.3771119117736816,0.0,False,False,False,-0.014330778270959854,0.0033693183213472366,0.010321537964046001,-0.0519709512591362,0.014102592132985592,0.2552344799041748,0.1987823247909546,-0.19587410986423492,0.015207463875412941,-0.17957055568695068,-0.662590742111206,-2.3260650634765625
278,278,-0.02873539924621582,0.05536305531859398,-0.02873539924621582,0.004568696022033691,0.00043958425521850586,-0.026933729648590088,0.01690373569726944,0.05536305531859398,0.0,-0.0005172371747903526,8.22365254862234e-05,7.912516593933105e-06,-0.00026933729532174766,0.00016903734649531543,0.0005536305252462626,0.2214522361755371,2.2043728828430176,0.0,False,False,False,-0.01596411131322384,0.0025381646119058132,0.0002442134718876332,-0.13466864824295044,0.0845186859369278,0.2768152952194214,-0.20658887922763824,0.19515885412693024,-0.005808969493955374,0.13400331139564514,0.6367159485816956,2.2597358226776123
279,279,-0.044962167739868164,0.06631090492010117,-0.010991096496582031,-0.009045004844665527,-0.021007657051086426,-0.044962167739868164,0.043050218373537064,0.06631090492010117,0.0,-0.00019783973402809352,-0.0001628100872039795,-0.0003781378036364913,-0.00044962167157791555,0.00043050217209383845,0.0006631090072914958,0.26524361968040466,2.4078633785247803,0.0,False,False,False,-0.006106164772063494,-0.005025003105401993,-0.011670920997858047,-0.22481083869934082,0.2152511030435562,0.3315545320510864,0.20270629227161407,-0.19091947376728058,0.008012685924768448,-0.16277959942817688,-0.6571923494338989,-2.341552495956421
280,280,-0.05493393540382385,0.0913332924246788,-0.007803738117218018,0.01558065414428711,-0.03475099802017212,-0.05493393540382385,0.04967225715517998,0.0913332924246788,0.0,-0.00014046728028915823,0.0002804517571348697,-0.0006255179177969694,-0.0005493393400683999,0.000496722583193332,0.0009133329149335623,0.3653331995010376,2.2316126823425293,0.0,False,False,False,-0.004335410427302122,0.008655919693410397,-0.019306110218167305,-0.27466967701911926,0.24836128950119019,0.456666499376297,-0.20074845850467682,0.18146800994873047,-0.017781225964426994,0.11195304244756699,0.6827667355537415,2.322946071624756
281,281,-0.08989597856998444,0.17282187938690186,0.015139579772949219,0.08473172783851624,-0.05914270877838135,-0.08989597856998444,0.0731908306479454,0.17282187938690186,0.0,0.00027251243591308594,0.0015251709846779704,-0.0010645687580108643,-0.0008989597554318607,0.0007319083088077605,0.0017282187473028898,0.6912875175476074,2.490206241607666,0.0,False,False,False,0.008410877548158169,0.047073185443878174,-0.03285706043243408,-0.4494799077510834,0.36595419049263,0.8641093969345093,0.21325218677520752,-0.18731671571731567,0.024567876011133194,-0.21835391223430634,-0.680053174495697,-2.3173844814300537
282,282,-0.09534993022680283,0.18510951101779938,-0.01739710569381714,0.10856986045837402,-0.06920993328094482,-0.09534993022680283,0.09147868305444717,0.18510951101779938,0.0,-0.0003131479024887085,0.0019542574882507324,-0.001245778752490878,-0.0009534992859698832,0.0009147868258878589,0.0018510951194912195,0.7404380440711975,2.2203848361968994,0.0,False,False,False,-0.009665058925747871,0.06031659245491028,-0.0384499654173851,-0.4767496585845947,0.45739343762397766,0.9255475401878357,-0.1904318779706955,0.23578935861587524,-0.02643962763249874,0.16782434284687042,0.6907398700714111,2.405494451522827
